,date,category_id,category,headline,articles,url
1806,2020-01-26,2,politics,5 Things We Learned Interviewing 2020 Democrats (Again),"We sat down with Democratic presidential candidates and asked them a new set of questions, including how they’d debate President Trump to the last book they read.",https://www.nytimes.com/2020/01/26/us/politics/presidential-candidates-20-questions.html
1807,2020-01-26,1,world,Harry and Meghan’s Big Funding Source Is Private. Sort of.,"Prince Charles’s pledge to help support the couple as they forgo public funding has put a spotlight on his own sources of wealth, including a billion-pound real estate conglomerate.",https://www.nytimes.com/2020/01/26/world/europe/harry-meghan-charles-duchy-of-cornwall.html
1808,2020-01-26,5,sports,"Japan’s Skateboarders Roll, Warily, Out of the Shadows",A culture long seen as a disruptive and dangerous presence on Tokyo’s streets wonders if Olympic success this summer might finally bring everyday acceptance.,https://www.nytimes.com/2020/01/26/sports/olympics/skateboarding-olympics-tokyo.html
1809,2020-01-26,5,sports,Sofia Kenin Emerges as a Fierce Counterpuncher Against Coco Gauff,Reaching her first Grand Slam singles quarterfinal had the No. 14 seed in tears.,https://www.nytimes.com/2020/01/26/sports/tennis/australian-open-gauff-kenin.html
1810,2020-01-26,0,opinion,Rosalía and the Art of the Remix,The Spanish singer’s music embodies the intersection of art and globalization.,https://www.nytimes.com/2020/01/26/opinion/rosalia-grammys-flamenco.html
1811,2020-01-26,0,opinion,Reporters Face New Threats From the Governments They Cover,The cases against Julian Assange and Glenn Greenwald may be models for a crackdown.,https://www.nytimes.com/2020/01/26/opinion/greenwald-brazil-reporter.html
1812,2020-01-26,1,world,"In Coronavirus, a ‘Battle’ That Could Humble China’s Strongman","With Xi Jinping firmly in control, the Chinese government has stepped up its response to the Wuhan crisis, but the effort has been plagued by bureaucracy and a lack of transparency.",https://www.nytimes.com/2020/01/26/world/asia/china-coronavirus-xi-jinping.html
1813,2020-01-26,2,politics,Fact-Checking Joe Biden Before the Iowa Caucuses,"The former vice president has made inaccurate claims this month about his record on Social Security, race and foreign policy.",https://www.nytimes.com/2020/01/26/us/politics/biden-factcheck.html
1814,2020-01-26,0,opinion,Examining the Christian Idea of Hell,Readers react to an Op-Ed article asking why people believe in eternal damnation.,https://www.nytimes.com/2020/01/26/opinion/letters/hell-christianity.html
1815,2020-01-26,0,opinion,"Are You Losing Your Memory, or Not?",Readers talk about science and personal experience. Also: Rebuilding New York’s Penn Station; what health insurers want.,https://www.nytimes.com/2020/01/26/opinion/letters/memory-age.html
1816,2020-01-26,5,sports,Russell Okung Wants to Disrupt the N.F.L. Establishment,"The Chargers’ offensive lineman wants the Players Association to be far more confrontational with owners and he is saying so, even if that gets him into trouble.",https://www.nytimes.com/2020/01/26/sports/football/nfl-okung.html
1817,2020-01-26,2,politics,Caucusing in Iowa With a Disability: Red Tape and Unreturned Calls,Party officials say they are running accessible caucuses. But Iowans seeking even the simplest accommodations say they are struggling to get firm answers.,https://www.nytimes.com/2020/01/26/us/politics/iowa-caucuses-disabilities.html
1818,2020-01-26,1,world,Brazil Under Bolsonaro Has Message for Teenagers: Save Sex for Marriage,"Brazil’s minister for women and families, an evangelical pastor, formulated a new abstinence campaign in consultation with a religious group. Critics say the move blurs the church-state line.",https://www.nytimes.com/2020/01/26/world/americas/brazil-teen-pregnancy-Bolsonaro.html
1819,2020-01-26,4,business,How Under Armour Lost Its Edge,"Once heralded as the next Nike, the sportswear giant has been hurt by slumping sales and unflattering revelations about its corporate culture.",https://www.nytimes.com/2020/01/26/business/under-armour-struggles.html
1820,2020-01-26,2,politics,"Schiff, Calling Trump ‘Wrathful and Vindictive,’ Sees Tweet as a Threat","In an extraordinary back-and-forth between a president and a congressman, President Trump warned that Representative Adam Schiff, the lead House impeachment manager, “has not paid the price, yet.”",https://www.nytimes.com/2020/01/26/us/politics/trump-schiff-impeachment.html
1821,2020-01-26,3,arts,The Last Operetta of the Weimar Republic Returns to Berlin,"The Komische Oper has reconstructed Jaromir Weinberger’s “Frühlingsstürme,” a show that was virtually erased by Nazi rule in Germany.",https://www.nytimes.com/2020/01/26/arts/music/komische-oper-berlin.html
1822,2020-01-26,3,arts,"Dear Met Opera: Please, More Concerts Like This Berlioz","If the company is smart, “La Damnation de Faust” will be the start of an ongoing series of concert performances.",https://www.nytimes.com/2020/01/26/arts/music/review-met-opera-berlioz-faust.html
1823,2020-01-26,1,world,"As Coronavirus Fears Intensify, Effectiveness of Quarantines Is Questioned","Amid news the coronavirus is spreading at an accelerating rate, concern is growing that China’s lockdown of cities may not only have come too late but could even make the situation worse.",https://www.nytimes.com/2020/01/26/world/asia/coronavirus-wuhan-china-hubei.html
1824,2020-01-26,4,business,Worried Reporters Make a Plea: Please Buy Our Paper,"As hedge funds take a greater role in newspaper chains, journalists at the Chicago Tribune and elsewhere are sending out an S.O.S.",https://www.nytimes.com/2020/01/26/business/media/newspaper-reporters-hedge-funds.html
1825,2020-01-26,1,world,Trump’s Mideast Plan Is Seen Mainly as an Election Lift for Netanyahu,"Prime Minister Benjamin Netanyahu of Israel returns this week to the White House, where President Trump is expected to lay out the details of a plan that is three years in the making.",https://www.nytimes.com/2020/01/26/world/middleeast/trump-netanyahu-middle-east-plan.html
1826,2020-01-26,0,opinion,When Historic Preservation Hurts Cities,The madness of prohibiting solar panels on the rooftops of historic buildings illustrates how preservation culture has run amok.,https://www.nytimes.com/2020/01/26/opinion/historic-preservation-solar-panels.html
1827,2020-01-26,5,sports,N.B.A. Star Kobe Bryant Dies in California Helicopter Crash,"The retired N.B.A. star, 41, and his daughter Gianna were among nine people in a helicopter that crashed near Calabasas, Calif. A college baseball coach and his wife and daughter were also killed.",https://www.nytimes.com/2020/01/26/sports/basketball/kobe-bryant-dead.html
1828,2020-01-26,3,arts,‘Bad Boys for Life’ Tops Box Office (Again),Will Smith and Martin Lawrence’s sequel raked in domestic ticket sales this weekend — not that there was much to stop them.,https://www.nytimes.com/2020/01/26/arts/bad-boys-box-office.html
1829,2020-01-26,2,politics,"In Impeachment Trial, Geography Dictates Politics",Republicans want to cast President Trump’s impeachment as a narrow argument over aid to Ukraine. Democrats want to describe it as part of a broader struggle with Russia.,https://www.nytimes.com/2020/01/26/us/politics/trump-impeachment-ukraine-russia.html
1830,2020-01-26,3,arts,2020 Grammy Winners: The Complete List,"Billie Eilish, Lizzo and Lil Nas X picked up trophies at the 62nd annual awards.",https://www.nytimes.com/2020/01/26/arts/music/grammy-winners.html
1831,2020-01-26,4,business,Site That Ran Anti-Semitic Remarks Got Passes for Trump Trip,"The White House granted TruNews, a right-wing Christian site, press credentials for the president’s Davos trip after its founder’s remarks calling impeachment a “Jew coup.”",https://www.nytimes.com/2020/01/26/business/media/trunews-white-house-press-credentials.html
1832,2020-01-26,5,sports,Fans and Friends Mourn Kobe Bryant After Helicopter Crash,"The retired N.B.A. star, 41, was among the passengers in a helicopter that went down in Calabasas, Calif.",https://www.nytimes.com/video/sports/100000006943023/kobe-bryant-helicopter-crash-video.html
1833,2020-01-26,1,world,"After Losing His Legs to a Bomb, Afghan Veteran Is on a New Journey","Mirza Hussain Haidari now drives a taxi, modified with a device he designed himself. “I’ve lost my legs, but not my mind,” he said.",https://www.nytimes.com/2020/01/26/world/asia/afghanistan-veteran-disabled.html
1834,2020-01-26,3,arts,Billie Eilish Sweeps Top Awards at the Grammys,"The 18-year-old won five Grammys, including record of the year and best new artist, at a ceremony in which Kobe Bryant, who died on Sunday, was mourned.",https://www.nytimes.com/2020/01/26/arts/music/grammy-awards.html
1835,2020-01-26,2,politics,"Trump Tied Ukraine Aid to Inquiries He Sought, Bolton Book Says",Drafts of the book outline the potential testimony of the former national security adviser if he were called as a witness in the president’s impeachment trial.,https://www.nytimes.com/2020/01/26/us/politics/trump-bolton-book-ukraine.html
1836,2020-01-26,2,politics,6 Revelatory Moments From the Video of Trump’s Private Donor Dinner,The video of the 2018 event made headlines for capturing conversations now tied to the impeachment inquiry. But it also showed remarkable exchanges that weren’t about Ukraine.,https://www.nytimes.com/2020/01/26/us/politics/trump-recording-parnas-ukraine.html
1837,2020-01-26,3,arts,Kobe Bryant Is Honored at the Grammys With Tributes and Jerseys,Alicia Keys addresses the death of the retired Lakers star as the awards ceremony began at the Staples Center in Los Angeles.,https://www.nytimes.com/2020/01/26/arts/music/grammys-kobe-bryant.html
1838,2020-01-26,2,politics,5 Takeaways on Trump and Ukraine From John Bolton’s Book,New revelations from the former White House national security adviser could complicate President Trump’s impeachment trial.,https://www.nytimes.com/2020/01/26/us/politics/john-bolton-trump-book-takeaways.html
1839,2020-01-27,0,opinion,A Seed in Darkest Winter,The natural world is in convulsions. It’s also poised to begin again.,https://www.nytimes.com/2020/01/26/opinion/a-seed-in-darkest-winter.html
1840,2020-01-27,2,politics,T Minus 8 Days: A Frenetic Weekend on the Trail in Iowa,The candidates gave their stump speeches. They took photos and shook hands. They tried mightily to address the polling elephant in the room without appearing to concern themselves with it.,https://www.nytimes.com/2020/01/26/us/politics/iowa-caucus-democratic-primary.html
1841,2020-01-27,0,opinion,Iowa Should Never Go First Again,The current system is a form of white privilege that warps the process.,https://www.nytimes.com/2020/01/26/opinion/iowa-new-hampshire-primary.html
1842,2020-01-27,0,opinion,"Yes, Secretary Pompeo, Americans Should Care About Ukraine",A former ambassador tells the secretary of state just why.,https://www.nytimes.com/2020/01/26/opinion/Pompeo-ukraine-taylor.html
1843,2020-01-27,5,sports,"Kobe Bryant, Transformational Star of the N.B.A., Dies in Helicopter Crash","Bryant, 41, who won five titles with the Los Angeles Lakers, was traveling with his 13-year-old daughter when they and seven other people perished in the crash.",https://www.nytimes.com/2020/01/26/sports/basketball/kobe-bryant-helicopter-crash.html
